Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset
1,2011-09-20,74,49,62.0,0.0,54,58.0,3.0,0.0,0 days 05:37:00.000000000,0 days 17:53:00.000000000
1,2011-09-21,71,56,64.0,2.0,49,56.0,1.0,0.0,0 days 05:38:00.000000000,0 days 17:51:00.000000000
1,2011-09-22,64,51,58.0,-4.0,47,52.0,7.0,0.0,0 days 05:39:00.000000000,0 days 17:49:00.000000000
1,2011-09-23,62,48,55.0,-6.0,44,49.0,10.0,0.0,0 days 05:40:00.000000000,0 days 17:48:00.000000000
1,2011-09-24,62,51,57.0,-4.0,49,51.0,8.0,0.0,0 days 05:41:00.000000000,0 days 17:46:00.000000000
1,2011-09-25,64,51,58.0,-3.0,53,55.0,7.0,0.0,0 days 05:42:00.000000000,0 days 17:44:00.000000000
1,2011-09-26,60,53,57.0,-3.0,51,53.0,8.0,0.0,0 days 05:43:00.000000000,0 days 17:42:00.000000000
1,2011-09-27,63,54,59.0,-1.0,53,55.0,6.0,0.0,0 days 05:44:00.000000000,0 days 17:41:00.000000000
1,2011-09-28,63,53,58.0,-1.0,54,55.0,7.0,0.0,0 days 05:45:00.000000000,0 days 17:39:00.000000000
1,2011-09-29,66,49,58.0,-1.0,51,53.0,7.0,0.0,0 days 05:46:00.000000000,0 days 17:37:00.000000000
1,2011-09-30,57,45,51.0,-8.0,41,47.0,14.0,0.0,0 days 05:47:00.000000000,0 days 17:35:00.000000000
1,2011-10-01,56,42,49.0,-9.0,40,45.0,16.0,0.0,0 days 05:48:00.000000000,0 days 17:34:00.000000000
1,2011-10-02,66,41,54.0,-4.0,38,46.0,11.0,0.0,0 days 05:49:00.000000000,0 days 17:32:00.000000000
1,2011-10-03,69,44,57.0,0.0,45,50.0,8.0,0.0,0 days 05:50:00.000000000,0 days 17:30:00.000000000
1,2011-10-04,76,43,60.0,3.0,47,52.0,5.0,0.0,0 days 05:52:00.000000000,0 days 17:29:00.000000000
1,2011-10-05,80,49,65.0,8.0,48,55.0,0.0,0.0,0 days 05:53:00.000000000,0 days 17:27:00.000000000
1,2011-10-06,81,50,66.0,10.0,51,58.0,0.0,1.0,0 days 05:54:00.000000000,0 days 17:25:00.000000000
1,2011-10-07,84,54,69.0,13.0,53,59.0,0.0,4.0,0 days 05:55:00.000000000,0 days 17:24:00.000000000
1,2011-10-08,82,54,68.0,12.0,54,60.0,0.0,3.0,0 days 05:56:00.000000000,0 days 17:22:00.000000000
1,2011-10-09,80,52,66.0,11.0,51,58.0,0.0,1.0,0 days 05:57:00.000000000,0 days 17:20:00.000000000
1,2011-10-10,76,54,65.0,10.0,51,57.0,0.0,0.0,0 days 05:58:00.000000000,0 days 17:19:00.000000000
1,2011-10-11,79,57,68.0,14.0,54,60.0,0.0,3.0,0 days 05:59:00.000000000,0 days 17:17:00.000000000
1,2011-10-12,78,55,67.0,13.0,52,58.0,0.0,2.0,0 days 06:00:00.000000000,0 days 17:15:00.000000000
1,2011-10-13,66,52,59.0,6.0,55,58.0,6.0,0.0,0 days 06:02:00.000000000,0 days 17:14:00.000000000
1,2011-10-14,62,48,55.0,2.0,41,48.0,10.0,0.0,0 days 06:03:00.000000000,0 days 17:12:00.000000000
1,2011-10-15,62,47,55.0,2.0,36,46.0,10.0,0.0,0 days 06:04:00.000000000,0 days 17:11:00.000000000
1,2011-10-16,62,48,55.0,3.0,39,46.0,10.0,0.0,0 days 06:05:00.000000000,0 days 17:09:00.000000000
1,2011-10-17,59,41,50.0,-2.0,33,42.0,15.0,0.0,0 days 06:06:00.000000000,0 days 17:07:00.000000000
1,2011-10-18,54,41,48.0,-3.0,37,43.0,17.0,0.0,0 days 06:07:00.000000000,0 days 17:06:00.000000000
1,2011-10-19,49,44,47.0,-4.0,40,44.0,18.0,0.0,0 days 06:08:00.000000000,0 days 17:04:00.000000000
1,2011-10-20,47,43,45.0,-5.0,37,42.0,20.0,0.0,0 days 06:10:00.000000000,0 days 17:03:00.000000000
1,2011-10-21,55,38,47.0,-3.0,34,41.0,18.0,0.0,0 days 06:11:00.000000000,0 days 17:01:00.000000000
1,2011-10-22,66,34,50.0,0.0,37,44.0,15.0,0.0,0 days 06:12:00.000000000,0 days 17:00:00.000000000
1,2011-10-23,68,38,53.0,4.0,41,48.0,12.0,0.0,0 days 06:13:00.000000000,0 days 16:58:00.000000000
1,2011-10-24,63,45,54.0,5.0,39,46.0,11.0,0.0,0 days 06:14:00.000000000,0 days 16:57:00.000000000
1,2011-10-25,74,45,60.0,12.0,46,53.0,5.0,0.0,0 days 06:16:00.000000000,0 days 16:56:00.000000000
1,2011-10-26,53,47,50.0,2.0,42,46.0,15.0,0.0,0 days 06:17:00.000000000,0 days 16:54:00.000000000
1,2011-10-27,53,39,46.0,-2.0,37,42.0,19.0,0.0,0 days 06:18:00.000000000,0 days 16:53:00.000000000
1,2011-10-28,55,35,45.0,-2.0,33,40.0,20.0,0.0,0 days 06:19:00.000000000,0 days 16:51:00.000000000
1,2011-10-29,55,34,45.0,-2.0,30,38.0,20.0,0.0,0 days 06:20:00.000000000,0 days 16:50:00.000000000
1,2011-10-30,57,33,45.0,-1.0,36,41.0,20.0,0.0,0 days 06:22:00.000000000,0 days 16:49:00.000000000
1,2011-10-31,53,36,45.0,-1.0,36,40.0,20.0,0.0,0 days 06:23:00.000000000,0 days 16:47:00.000000000
1,2012-05-01,65,49,57.0,4.0,52,55.0,8.0,0.0,0 days 04:48:00.000000000,0 days 18:49:00.000000000
1,2012-05-02,80,58,69.0,15.0,60,64.0,0.0,4.0,0 days 04:47:00.000000000,0 days 18:50:00.000000000
1,2012-05-03,86,66,76.0,22.0,65,69.0,0.0,11.0,0 days 04:46:00.000000000,0 days 18:51:00.000000000
1,2012-05-04,73,55,64.0,10.0,55,58.0,1.0,0.0,0 days 04:44:00.000000000,0 days 18:52:00.000000000
1,2012-05-05,60,52,56.0,1.0,52,54.0,9.0,0.0,0 days 04:43:00.000000000,0 days 18:53:00.000000000
1,2012-05-06,70,51,61.0,6.0,53,56.0,4.0,0.0,0 days 04:42:00.000000000,0 days 18:55:00.000000000
1,2012-05-07,64,52,58.0,3.0,55,57.0,7.0,0.0,0 days 04:41:00.000000000,0 days 18:56:00.000000000
1,2012-05-08,70,52,61.0,5.0,45,53.0,4.0,0.0,0 days 04:39:00.000000000,0 days 18:57:00.000000000
1,2012-05-09,60,47,54.0,-2.0,43,49.0,11.0,0.0,0 days 04:38:00.000000000,0 days 18:58:00.000000000
1,2012-05-10,67,46,57.0,1.0,34,46.0,8.0,0.0,0 days 04:37:00.000000000,0 days 18:59:00.000000000
1,2012-05-11,78,43,61.0,4.0,40,52.0,4.0,0.0,0 days 04:36:00.000000000,0 days 19:00:00.000000000
1,2012-05-12,69,53,61.0,4.0,42,51.0,4.0,0.0,0 days 04:35:00.000000000,0 days 19:01:00.000000000
1,2012-05-13,72,50,61.0,3.0,31,48.0,4.0,0.0,0 days 04:34:00.000000000,0 days 19:02:00.000000000
1,2012-05-14,82,43,63.0,5.0,36,51.0,2.0,0.0,0 days 04:33:00.000000000,0 days 19:03:00.000000000
1,2012-05-15,86,57,72.0,14.0,45,57.0,0.0,7.0,0 days 04:32:00.000000000,0 days 19:04:00.000000000
1,2012-05-16,65,50,58.0,-1.0,33,46.0,7.0,0.0,0 days 04:31:00.000000000,0 days 19:05:00.000000000
1,2012-05-17,74,45,60.0,1.0,39,50.0,5.0,0.0,0 days 04:30:00.000000000,0 days 19:06:00.000000000
1,2012-05-18,85,53,69.0,9.0,41,54.0,0.0,4.0,0 days 04:29:00.000000000,0 days 19:07:00.000000000
1,2012-05-19,92,59,76.0,16.0,53,62.0,0.0,11.0,0 days 04:28:00.000000000,0 days 19:08:00.000000000
1,2012-05-20,93,65,79.0,18.0,57,65.0,0.0,14.0,0 days 04:27:00.000000000,0 days 19:09:00.000000000
1,2012-05-21,67,54,61.0,0.0,44,52.0,4.0,0.0,0 days 04:26:00.000000000,0 days 19:10:00.000000000
1,2012-05-22,71,50,61.0,0.0,41,51.0,4.0,0.0,0 days 04:25:00.000000000,0 days 19:11:00.000000000
1,2012-05-23,82,47,65.0,4.0,42,54.0,0.0,0.0,0 days 04:25:00.000000000,0 days 19:12:00.000000000
1,2012-05-24,90,64,77.0,15.0,53,63.0,0.0,12.0,0 days 04:24:00.000000000,0 days 19:13:00.000000000
1,2012-05-25,83,65,74.0,12.0,49,59.0,0.0,9.0,0 days 04:23:00.000000000,0 days 19:14:00.000000000
1,2012-05-26,86,60,73.0,11.0,54,61.0,0.0,8.0,0 days 04:22:00.000000000,0 days 19:15:00.000000000
1,2012-05-27,97,70,84.0,22.0,59,68.0,0.0,19.0,0 days 04:22:00.000000000,0 days 19:16:00.000000000
1,2012-05-28,95,77,86.0,23.0,60,69.0,0.0,21.0,0 days 04:21:00.000000000,0 days 19:16:00.000000000
1,2012-05-29,85,61,73.0,9.0,46,59.0,0.0,8.0,0 days 04:21:00.000000000,0 days 19:17:00.000000000
1,2012-05-30,70,53,62.0,-2.0,46,53.0,3.0,0.0,0 days 04:20:00.000000000,0 days 19:18:00.000000000
1,2012-05-31,54,47,51.0,-13.0,45,48.0,14.0,0.0,0 days 04:20:00.000000000,0 days 19:19:00.000000000
1,2012-06-01,65,49,57.0,-7.0,43,49.0,8.0,0.0,0 days 04:19:00.000000000,0 days 19:20:00.000000000
1,2012-06-02,76,49,63.0,-1.0,46,55.0,2.0,0.0,0 days 04:19:00.000000000,0 days 19:20:00.000000000
1,2012-06-03,81,57,69.0,5.0,48,58.0,0.0,4.0,0 days 04:18:00.000000000,0 days 19:21:00.000000000
1,2012-06-04,75,59,67.0,3.0,47,56.0,0.0,2.0,0 days 04:18:00.000000000,0 days 19:22:00.000000000
1,2012-06-05,70,57,64.0,-1.0,49,56.0,1.0,0.0,0 days 04:17:00.000000000,0 days 19:23:00.000000000
1,2012-06-06,76,52,64.0,-2.0,46,55.0,1.0,0.0,0 days 04:17:00.000000000,0 days 19:23:00.000000000
1,2012-06-07,82,54,68.0,2.0,44,56.0,0.0,3.0,0 days 04:17:00.000000000,0 days 19:24:00.000000000
1,2012-06-08,88,54,71.0,5.0,49,60.0,0.0,6.0,0 days 04:17:00.000000000,0 days 19:25:00.000000000
1,2012-06-09,90,65,78.0,12.0,50,62.0,0.0,13.0,0 days 04:16:00.000000000,0 days 19:25:00.000000000
1,2012-06-10,93,67,80.0,13.0,56,66.0,0.0,15.0,0 days 04:16:00.000000000,0 days 19:26:00.000000000
1,2012-06-11,90,70,80.0,13.0,62,68.0,0.0,15.0,0 days 04:16:00.000000000,0 days 19:26:00.000000000
1,2012-06-12,78,59,69.0,1.0,46,57.0,0.0,4.0,0 days 04:16:00.000000000,0 days 19:27:00.000000000
1,2012-06-13,72,54,63.0,-5.0,45,55.0,2.0,0.0,0 days 04:16:00.000000000,0 days 19:27:00.000000000
1,2012-06-14,87,56,72.0,4.0,48,59.0,0.0,7.0,0 days 04:16:00.000000000,0 days 19:28:00.000000000
1,2012-06-15,94,59,77.0,9.0,49,62.0,0.0,12.0,0 days 04:16:00.000000000,0 days 19:28:00.000000000
1,2012-06-16,94,69,82.0,13.0,60,68.0,0.0,17.0,0 days 04:16:00.000000000,0 days 19:29:00.000000000
1,2012-06-17,87,69,78.0,9.0,59,66.0,0.0,13.0,0 days 04:16:00.000000000,0 days 19:29:00.000000000
1,2012-06-18,94,69,82.0,12.0,65,71.0,0.0,17.0,0 days 04:16:00.000000000,0 days 19:29:00.000000000
1,2012-06-19,95,78,87.0,17.0,65,72.0,0.0,22.0,0 days 04:16:00.000000000,0 days 19:30:00.000000000
1,2012-06-20,95,77,86.0,16.0,62,71.0,0.0,21.0,0 days 04:16:00.000000000,0 days 19:30:00.000000000
1,2012-06-21,85,70,78.0,8.0,59,66.0,0.0,13.0,0 days 04:16:00.000000000,0 days 19:30:00.000000000
1,2012-06-22,87,64,76.0,6.0,52,62.0,0.0,11.0,0 days 04:17:00.000000000,0 days 19:31:00.000000000
1,2012-06-23,87,62,75.0,5.0,55,64.0,0.0,10.0,0 days 04:17:00.000000000,0 days 19:31:00.000000000
1,2012-06-24,94,65,80.0,9.0,57,65.0,0.0,15.0,0 days 04:17:00.000000000,0 days 19:31:00.000000000
1,2012-06-25,76,60,68.0,-3.0,49,58.0,0.0,3.0,0 days 04:17:00.000000000,0 days 19:31:00.000000000
1,2012-06-26,83,56,70.0,-1.0,50,59.0,0.0,5.0,0 days 04:18:00.000000000,0 days 19:31:00.000000000
1,2012-06-27,92,57,75.0,4.0,51,63.0,0.0,10.0,0 days 04:18:00.000000000,0 days 19:31:00.000000000
1,2012-06-28,100,76,88.0,17.0,69,74.0,0.0,23.0,0 days 04:19:00.000000000,0 days 19:31:00.000000000
1,2012-06-29,88,69,79.0,8.0,61,67.0,0.0,14.0,0 days 04:19:00.000000000,0 days 19:31:00.000000000
1,2012-06-30,92,69,81.0,9.0,67,72.0,0.0,16.0,0 days 04:19:00.000000000,0 days 19:31:00.000000000
1,2012-07-01,91,68,80.0,8.0,67,71.0,0.0,15.0,0 days 04:20:00.000000000,0 days 19:31:00.000000000
1,2012-07-02,98,71,85.0,13.0,69,74.0,0.0,20.0,0 days 04:20:00.000000000,0 days 19:31:00.000000000
1,2012-07-03,96,77,87.0,15.0,67,74.0,0.0,22.0,0 days 04:21:00.000000000,0 days 19:31:00.000000000
1,2012-07-04,102,79,91.0,19.0,68,75.0,0.0,26.0,0 days 04:22:00.000000000,0 days 19:30:00.000000000
1,2012-07-05,103,79,91.0,19.0,69,75.0,0.0,26.0,0 days 04:22:00.000000000,0 days 19:30:00.000000000
1,2012-07-06,103,82,93.0,21.0,71,77.0,0.0,28.0,0 days 04:23:00.000000000,0 days 19:30:00.000000000
1,2012-07-07,98,73,86.0,14.0,67,72.0,0.0,21.0,0 days 04:23:00.000000000,0 days 19:30:00.000000000
1,2012-07-08,85,68,77.0,4.0,56,65.0,0.0,12.0,0 days 04:24:00.000000000,0 days 19:29:00.000000000
1,2012-07-09,91,66,79.0,6.0,57,65.0,0.0,14.0,0 days 04:25:00.000000000,0 days 19:29:00.000000000
1,2012-07-10,83,67,75.0,2.0,55,64.0,0.0,10.0,0 days 04:25:00.000000000,0 days 19:29:00.000000000
1,2012-07-11,87,64,76.0,3.0,57,65.0,0.0,11.0,0 days 04:26:00.000000000,0 days 19:28:00.000000000
1,2012-07-12,91,66,79.0,6.0,54,65.0,0.0,14.0,0 days 04:27:00.000000000,0 days 19:28:00.000000000
1,2012-07-13,93,70,82.0,9.0,63,69.0,0.0,17.0,0 days 04:28:00.000000000,0 days 19:27:00.000000000
1,2012-07-14,90,70,80.0,7.0,65,70.0,0.0,15.0,0 days 04:28:00.000000000,0 days 19:27:00.000000000
1,2012-07-15,95,71,83.0,9.0,66,71.0,0.0,18.0,0 days 04:29:00.000000000,0 days 19:26:00.000000000
1,2012-07-16,97,72,85.0,11.0,66,72.0,0.0,20.0,0 days 04:30:00.000000000,0 days 19:25:00.000000000
1,2012-07-17,99,79,89.0,15.0,67,74.0,0.0,24.0,0 days 04:31:00.000000000,0 days 19:25:00.000000000
1,2012-07-18,94,72,83.0,9.0,71,74.0,0.0,18.0,0 days 04:32:00.000000000,0 days 19:24:00.000000000
1,2012-07-19,83,71,77.0,3.0,70,72.0,0.0,12.0,0 days 04:33:00.000000000,0 days 19:23:00.000000000
1,2012-07-20,81,68,75.0,1.0,59,65.0,0.0,10.0,0 days 04:33:00.000000000,0 days 19:23:00.000000000
1,2012-07-21,87,65,76.0,2.0,63,69.0,0.0,11.0,0 days 04:34:00.000000000,0 days 19:22:00.000000000
1,2012-07-22,89,68,79.0,5.0,66,70.0,0.0,14.0,0 days 04:35:00.000000000,0 days 19:21:00.000000000
1,2012-07-23,97,81,89.0,15.0,68,74.0,0.0,24.0,0 days 04:36:00.000000000,0 days 19:20:00.000000000
1,2012-07-24,84,69,77.0,3.0,65,70.0,0.0,12.0,0 days 04:37:00.000000000,0 days 19:19:00.000000000
1,2012-07-25,99,70,85.0,11.0,67,73.0,0.0,20.0,0 days 04:38:00.000000000,0 days 19:18:00.000000000
1,2012-07-26,89,69,79.0,5.0,69,72.0,0.0,14.0,0 days 04:39:00.000000000,0 days 19:18:00.000000000
1,2012-07-27,86,66,76.0,2.0,64,68.0,0.0,11.0,0 days 04:40:00.000000000,0 days 19:17:00.000000000
1,2012-07-28,82,67,75.0,1.0,60,66.0,0.0,10.0,0 days 04:41:00.000000000,0 days 19:16:00.000000000
1,2012-07-29,85,63,74.0,0.0,59,66.0,0.0,9.0,0 days 04:42:00.000000000,0 days 19:15:00.000000000
1,2012-07-30,92,69,81.0,7.0,62,69.0,0.0,16.0,0 days 04:43:00.000000000,0 days 19:14:00.000000000
1,2012-07-31,85,68,77.0,3.0,65,69.0,0.0,12.0,0 days 04:44:00.000000000,0 days 19:13:00.000000000
1,2012-08-01,90,68,79.0,6.0,64,69.0,0.0,14.0,0 days 04:45:00.000000000,0 days 19:11:00.000000000
1,2012-08-02,93,66,80.0,7.0,63,69.0,0.0,15.0,0 days 04:46:00.000000000,0 days 19:10:00.000000000
1,2012-08-03,95,71,83.0,10.0,67,72.0,0.0,18.0,0 days 04:47:00.000000000,0 days 19:09:00.000000000
1,2012-08-04,93,71,82.0,9.0,69,72.0,0.0,17.0,0 days 04:48:00.000000000,0 days 19:08:00.000000000
1,2012-08-05,84,66,75.0,2.0,59,66.0,0.0,10.0,0 days 04:49:00.000000000,0 days 19:07:00.000000000
1,2012-08-06,85,62,74.0,1.0,56,64.0,0.0,9.0,0 days 04:50:00.000000000,0 days 19:06:00.000000000
1,2012-08-07,92,62,77.0,4.0,60,68.0,0.0,12.0,0 days 04:51:00.000000000,0 days 19:04:00.000000000
1,2012-08-08,84,72,78.0,5.0,62,68.0,0.0,13.0,0 days 04:52:00.000000000,0 days 19:03:00.000000000
1,2012-08-09,75,63,69.0,-4.0,63,65.0,0.0,4.0,0 days 04:53:00.000000000,0 days 19:02:00.000000000
1,2012-08-10,76,61,69.0,-4.0,55,60.0,0.0,4.0,0 days 04:54:00.000000000,0 days 19:00:00.000000000
1,2012-08-11,78,56,67.0,-6.0,53,59.0,0.0,2.0,0 days 04:55:00.000000000,0 days 18:59:00.000000000
1,2012-08-12,76,55,66.0,-7.0,54,60.0,0.0,1.0,0 days 04:56:00.000000000,0 days 18:58:00.000000000
1,2012-08-13,69,60,65.0,-8.0,61,63.0,0.0,0.0,0 days 04:57:00.000000000,0 days 18:56:00.000000000
1,2012-08-14,84,56,70.0,-2.0,60,64.0,0.0,5.0,0 days 04:58:00.000000000,0 days 18:55:00.000000000
1,2012-08-15,85,65,75.0,3.0,60,66.0,0.0,10.0,0 days 04:59:00.000000000,0 days 18:54:00.000000000
1,2012-08-16,76,62,69.0,-3.0,61,65.0,0.0,4.0,0 days 05:00:00.000000000,0 days 18:52:00.000000000
1,2012-08-17,76,58,67.0,-5.0,51,58.0,0.0,2.0,0 days 05:01:00.000000000,0 days 18:51:00.000000000
1,2012-08-18,77,53,65.0,-7.0,51,58.0,0.0,0.0,0 days 05:02:00.000000000,0 days 18:49:00.000000000
1,2012-08-19,79,60,70.0,-1.0,50,58.0,0.0,5.0,0 days 05:03:00.000000000,0 days 18:48:00.000000000
1,2012-08-20,74,58,66.0,-5.0,56,60.0,0.0,1.0,0 days 05:04:00.000000000,0 days 18:46:00.000000000
1,2012-08-21,79,53,66.0,-5.0,50,58.0,0.0,1.0,0 days 05:05:00.000000000,0 days 18:45:00.000000000
1,2012-08-22,85,54,70.0,-1.0,52,60.0,0.0,5.0,0 days 05:06:00.000000000,0 days 18:43:00.000000000
1,2012-08-23,92,64,78.0,7.0,56,64.0,0.0,13.0,0 days 05:08:00.000000000,0 days 18:42:00.000000000
1,2012-08-24,94,64,79.0,8.0,57,66.0,0.0,14.0,0 days 05:09:00.000000000,0 days 18:40:00.000000000
1,2012-08-25,93,66,80.0,10.0,57,66.0,0.0,15.0,0 days 05:10:00.000000000,0 days 18:39:00.000000000
1,2012-08-26,79,66,73.0,3.0,67,68.0,0.0,8.0,0 days 05:11:00.000000000,0 days 18:37:00.000000000
1,2012-08-27,88,66,77.0,7.0,61,67.0,0.0,12.0,0 days 05:12:00.000000000,0 days 18:35:00.000000000
1,2012-08-28,86,63,75.0,5.0,61,65.0,0.0,10.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000
1,2012-08-29,84,65,75.0,5.0,59,65.0,0.0,10.0,0 days 05:14:00.000000000,0 days 18:32:00.000000000
1,2012-08-30,90,64,77.0,7.0,59,66.0,0.0,12.0,0 days 05:15:00.000000000,0 days 18:31:00.000000000
1,2012-08-31,92,71,82.0,13.0,64,70.0,0.0,17.0,0 days 05:16:00.000000000,0 days 18:29:00.000000000
1,2012-09-01,75,71,73.0,5.0,66,69.0,0.0,8.0,0 days 05:17:00.000000000,0 days 18:27:00.000000000
1,2012-09-02,82,73,78.0,10.0,69,71.0,0.0,13.0,0 days 05:18:00.000000000,0 days 18:26:00.000000000
1,2012-09-03,88,71,80.0,12.0,70,73.0,0.0,15.0,0 days 05:19:00.000000000,0 days 18:24:00.000000000
1,2012-09-04,90,66,78.0,10.0,69,72.0,0.0,13.0,0 days 05:20:00.000000000,0 days 18:22:00.000000000
1,2012-09-05,86,63,75.0,8.0,64,68.0,0.0,10.0,0 days 05:21:00.000000000,0 days 18:21:00.000000000
1,2012-09-06,86,68,77.0,10.0,61,67.0,0.0,12.0,0 days 05:22:00.000000000,0 days 18:19:00.000000000
1,2012-09-07,78,59,69.0,2.0,60,64.0,0.0,4.0,0 days 05:23:00.000000000,0 days 18:17:00.000000000
1,2012-09-08,73,54,64.0,-2.0,50,56.0,1.0,0.0,0 days 05:24:00.000000000,0 days 18:15:00.000000000
1,2012-09-09,72,55,64.0,-2.0,51,56.0,1.0,0.0,0 days 05:25:00.000000000,0 days 18:14:00.000000000
1,2012-09-10,75,52,64.0,-2.0,50,56.0,1.0,0.0,0 days 05:26:00.000000000,0 days 18:12:00.000000000
1,2012-09-11,83,52,68.0,3.0,53,60.0,0.0,3.0,0 days 05:27:00.000000000,0 days 18:10:00.000000000
1,2012-09-12,86,63,75.0,10.0,56,63.0,0.0,10.0,0 days 05:28:00.000000000,0 days 18:09:00.000000000
1,2012-09-13,71,54,63.0,-2.0,53,57.0,2.0,0.0,0 days 05:29:00.000000000,0 days 18:07:00.000000000
1,2012-09-14,76,51,64.0,0.0,46,54.0,1.0,0.0,0 days 05:30:00.000000000,0 days 18:05:00.000000000
1,2012-09-15,79,50,65.0,1.0,46,55.0,0.0,0.0,0 days 05:31:00.000000000,0 days 18:03:00.000000000
1,2012-09-16,77,49,63.0,-1.0,47,55.0,2.0,0.0,0 days 05:32:00.000000000,0 days 18:00:00.000000000
1,2012-09-17,78,55,67.0,3.0,56,59.0,0.0,2.0,0 days 05:33:00.000000000,0 days 17:58:00.000000000
1,2012-09-18,63,47,55.0,-9.0,39,47.0,10.0,0.0,0 days 05:35:00.000000000,0 days 17:56:00.000000000
1,2012-09-19,73,41,57.0,-6.0,40,50.0,8.0,0.0,0 days 05:36:00.000000000,0 days 17:55:00.000000000
1,2012-09-20,72,51,62.0,0.0,39,50.0,3.0,0.0,0 days 05:37:00.000000000,0 days 17:53:00.000000000
1,2012-09-21,60,48,54.0,-8.0,46,50.0,11.0,0.0,0 days 05:38:00.000000000,0 days 17:51:00.000000000
1,2012-09-22,59,44,52.0,-10.0,41,46.0,13.0,0.0,0 days 05:39:00.000000000,0 days 17:49:00.000000000
1,2012-09-23,61,40,51.0,-10.0,35,43.0,14.0,0.0,0 days 05:40:00.000000000,0 days 17:48:00.000000000
1,2012-09-24,70,37,54.0,-7.0,34,46.0,11.0,0.0,0 days 05:41:00.000000000,0 days 17:46:00.000000000
1,2012-09-25,77,49,63.0,2.0,52,57.0,2.0,0.0,0 days 05:42:00.000000000,0 days 17:44:00.000000000
1,2012-09-26,68,53,61.0,1.0,50,54.0,4.0,0.0,0 days 05:43:00.000000000,0 days 17:42:00.000000000
1,2012-09-27,65,46,56.0,-4.0,46,51.0,9.0,0.0,0 days 05:44:00.000000000,0 days 17:41:00.000000000
1,2012-09-28,67,50,59.0,0.0,48,52.0,6.0,0.0,0 days 05:45:00.000000000,0 days 17:39:00.000000000
1,2012-09-29,79,48,64.0,5.0,46,53.0,1.0,0.0,0 days 05:46:00.000000000,0 days 17:37:00.000000000
1,2012-09-30,66,50,58.0,-1.0,46,51.0,7.0,0.0,0 days 05:47:00.000000000,0 days 17:35:00.000000000
1,2012-10-01,66,47,57.0,-1.0,46,52.0,8.0,0.0,0 days 05:48:00.000000000,0 days 17:34:00.000000000
1,2012-10-02,69,53,61.0,3.0,50,55.0,4.0,0.0,0 days 05:49:00.000000000,0 days 17:32:00.000000000
1,2012-10-03,63,59,61.0,4.0,59,60.0,4.0,0.0,0 days 05:50:00.000000000,0 days 17:30:00.000000000
1,2012-10-04,77,48,63.0,6.0,52,56.0,2.0,0.0,0 days 05:52:00.000000000,0 days 17:29:00.000000000
1,2012-10-05,50,39,45.0,-12.0,31,40.0,20.0,0.0,0 days 05:53:00.000000000,0 days 17:27:00.000000000
1,2012-10-06,50,34,42.0,-14.0,28,37.0,23.0,0.0,0 days 05:54:00.000000000,0 days 17:25:00.000000000
1,2012-10-07,51,36,44.0,-12.0,24,36.0,21.0,0.0,0 days 05:55:00.000000000,0 days 17:24:00.000000000
1,2012-10-08,60,32,46.0,-10.0,29,40.0,19.0,0.0,0 days 05:56:00.000000000,0 days 17:22:00.000000000
1,2012-10-09,65,42,54.0,-1.0,38,45.0,11.0,0.0,0 days 05:57:00.000000000,0 days 17:20:00.000000000
1,2012-10-10,51,35,43.0,-12.0,31,38.0,22.0,0.0,0 days 05:58:00.000000000,0 days 17:19:00.000000000
1,2012-10-11,67,35,51.0,-3.0,35,44.0,14.0,0.0,0 days 05:59:00.000000000,0 days 17:17:00.000000000
1,2012-10-12,53,37,45.0,-9.0,32,40.0,20.0,0.0,0 days 06:00:00.000000000,0 days 17:15:00.000000000
1,2012-10-13,67,44,56.0,3.0,52,54.0,9.0,0.0,0 days 06:02:00.000000000,0 days 17:14:00.000000000
1,2012-10-14,71,48,60.0,7.0,55,57.0,5.0,0.0,0 days 06:03:00.000000000,0 days 17:12:00.000000000
1,2012-10-15,60,41,51.0,-2.0,41,46.0,14.0,0.0,0 days 06:04:00.000000000,0 days 17:11:00.000000000
1,2012-10-16,70,40,55.0,3.0,45,51.0,10.0,0.0,0 days 06:05:00.000000000,0 days 17:09:00.000000000
1,2012-10-17,68,54,61.0,9.0,52,56.0,4.0,0.0,0 days 06:06:00.000000000,0 days 17:07:00.000000000
1,2012-10-18,54,45,50.0,-1.0,41,45.0,15.0,0.0,0 days 06:07:00.000000000,0 days 17:06:00.000000000
1,2012-10-19,52,43,48.0,-3.0,43,45.0,17.0,0.0,0 days 06:08:00.000000000,0 days 17:04:00.000000000
1,2012-10-20,59,39,49.0,-1.0,40,44.0,16.0,0.0,0 days 06:10:00.000000000,0 days 17:03:00.000000000
1,2012-10-21,68,37,53.0,3.0,45,49.0,12.0,0.0,0 days 06:11:00.000000000,0 days 17:01:00.000000000
1,2012-10-22,65,49,57.0,7.0,56,57.0,8.0,0.0,0 days 06:12:00.000000000,0 days 17:00:00.000000000
1,2012-10-23,70,57,64.0,15.0,60,61.0,1.0,0.0,0 days 06:13:00.000000000,0 days 16:58:00.000000000
1,2012-10-24,78,58,68.0,19.0,62,65.0,0.0,3.0,0 days 06:14:00.000000000,0 days 16:57:00.000000000
1,2012-10-25,75,45,60.0,12.0,56,59.0,5.0,0.0,0 days 06:16:00.000000000,0 days 16:56:00.000000000
